"author","comment","type","voteCount","replyCount","publishedTimeText","hasCreatorHeart","authorIsChannelOwner","title","pageUrl"
"@mannixmaxell5580","Betul Bunda... sy setiap hari beraktifitas ditengah kota yg hnya sy, krn LDII dsni minoritas n berada di satu desa, tp Alhamdulillah kami sdh menjadi DPD n sy tidak pernah takut memasang spanduk LDII ditengah kota krn byak dr mrk tau n segan dgn sy n mtk tau sy org LDII n mrk g pernah mengganggu atau mengintimidasi sy","comment","2","2","1 year ago","false","false","IDA ROYANI : ""GUE BANGGA LDII""...KENAPA TAKUT ? #shortsfeed #shortsvideo #short #idaroyani","https://www.youtube.com/shorts/sokJ7MwP_q4"
"@alfitridjanahar6759","LDII mah bukan ajaran Islam..","reply","12","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@muqson","Brati rumah nya kebakaran nggak ada yg mbantuin dong","reply","7","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@ariewidyastuti4889","​ @muqson betul","reply","0","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@tatayepta8444","​ @muqson 😂😂","reply","0","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@writerfreaxz","beli motor sendiri...lalu dicuci, lalu diservis, lalu ada yg bonceng, lalu isi bensi, tambal ban piye? kena jok2 juga...lagian itu kan ojol sehari aja udah puluhan pantat naruh disana jadi percuma juga walau pas itu ojolnya gak kena tapi bekas penumpang lainnya","reply","5","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@guppyfish7","Islam nya gak akan pernah rusak, yang rusak itu manusia nya dan pemahaman beragama nya yg salah.","reply","5","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@EdyJulianto-fr9xh","Ribet ribet banyak aturan 😮😢😢😢,kok aneh ya","reply","3","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@MrLogic-jm9kl","Kata siapa... Itu yg di sukabumi tempat doa dirusak..! Gereja di rusak .... Situ melek atau tidur 😅","reply","3","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@banusucipto2187","Ohh....ini agama LDII..?","reply","2","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@eksangcjakarta27","sok paling suci dri pada muslim lain..","reply","2","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@farahriskichanel","Itu tetangga yg angkat jemuran dianggap najis...ada yg ibu mertuanya sendiri lho yg angkatin jemuran dianggap najis juga...trus suaminya sendiri yg anak dari mertuanya dianggap apa coba, najis juga?😅","reply","2","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@DewiDwiAsri","​ @farahriskichanel  ya hargai saja itu kan kepercaya'an org apa salah nya kita menghargai org lain  yg penting mrk tidak mengajak kita untuk mengikuti nya gitu aja simpel","reply","1","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@budihartanto5606","mempermudah apanya... 
ribet gitu","reply","2","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@siloeka","​ @budihartanto5606  Alhamdulillah, masih mudah klo HATI dan AKAL masih waras bang 🙏","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@kadrunpekok","Mempermudah????? Anda waras?","reply","1","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@siloeka","​ @kadrunpekok  Alhamdulillah, sehat dan waras 🙏","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@untung9469","Gunakan akal dan nalar yg sehat saja, wis","reply","1","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@abisya2","LDII itu Islam?","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@purpleme3753","​ @abisya2 BUKAN!!!","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@YatiNurhayati-lf4zx","LDII lebih parah lebih baik jadi preman yang hatinya lebih mengerti perasaan orang lain","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@misunsun9121","Maaf tanya LDII itu artinya apa,baru denger","reply","1","0","1 year ago","false","false","IDA ROYANI : ""GUE BANGGA LDII""...KENAPA TAKUT ? #shortsfeed #shortsvideo #short #idaroyani","https://www.youtube.com/shorts/sokJ7MwP_q4"
"@DSI-v2k","AMIN❤","reply","0","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@mujirahmad7697","Amiin","reply","0","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@KaniKankan","Ini yg tepat..KNPA koq PD nyalain ldii","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@KenArox-x3n","Ide bagus😂😂😂","reply","0","0","3 weeks ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@YudiPermana-r2t","Sebenarnya lidi itu hebat, hebat banget, bagaimana cara dia mengumpulkan orang orang gemblung, ko bisa seluruh orang sedeng ngumpul di ldii, itukan hebat banget","reply","2","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@artberuntung9161","​ @YudiPermana-r2t 😂😂","reply","0","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@budimanandroid1643","Lebih tercermin ujub sih itu si ibu","reply","1","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@johnpay160","Dilindungi negara...demi suara Golkar....anak emas Orba...dan udah mau dibubarkan tapi negara belain terus...","reply","37","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@badut9783","​ @johnpay160 makanya ada lambang pohon beringin 😁","reply","2","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@iqbaldiba9495","Kalo ga satu kelompok LDII di anggap sesat.....masih banyak jamaahnya LDII inih...ko MUI diam saja.....???.?? Hello MUI....","reply","31","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@ademayem6152","​ @iqbaldiba9495 setelah masa orba , mereka sangat kuat , anggotanya mulai dari Tni polri , DPR , MPR , jadi sangat kuat sekarang , bahkan ada indikasi MUI juga disusupi anggota mereka","reply","15","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@Chndeso","​ @iqbaldiba9495  di daerahku mayoritas 90 persen","reply","0","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@solorayasticker","Kasian para korbannya yg masih di dalam","reply","29","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@bjorkin3558","MUI dikelabui🎉","reply","22","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@lasoloppo603"," @bjorkin3558  LDII itu berbohong itu boleh, yg penting bukan sesama ldii.itu ajarannya dari dulu.","reply","1","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@WinsahAmarullah889-cr2hz","Masjidnya jg tersendiri","reply","20","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@BlessedIndonesia","Mengakunya sdh sesuai dgn arahan MUI. Utk membuktikan pengakuan tsb, mrk (LDII) bawa banyak dokumen. Tapi kalau bukti² nyata di lapangan, pengakuan ini semacam bentuk TAQIYAH (menyembunyikan iman), seperti yg dipraktikkan oleh org Syiah.","reply","20","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@Nurnur5761-z9n","lah kalau  motor sama mobil buatan non muslim gimana ya?itu baju yg mereka pakai gimana kl yg buat kainnya non muslim yg jahit bajunya non muslim","reply","2","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@johnyrahmat8386","bikin aturan yg sak karepe dewe utk org lain/dianggap musrik...tpi sangat ""melindungi"" utk gerombolannya...","reply","1","0","9 months ago (edited)","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@KartikaWanasari","LDII itu singkatan apa ya","reply","1","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@nadazen1957","Hanya penganut Sekte LDII merasa paling suci dan yg lain di anggap Najis 😅","reply","62","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@indonesiamaju1875","Cuman orang gak punya pikiran yang ngikut LDII","reply","50","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@BudiSantoso-x7g","​@indonesiamaju1875yg pnting g mkan uang kuota haji 😂😂😂😂","reply","0","0","7 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@optimus751","Anggota LDII kalo keluar dari jama'ah dia dianggap murtad","reply","28","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@rahmazahra2668","Murtad dari LDII mah ga masalah yg penting tidak murtad dari Islam. Dulu katanya dibubarin, eh smpe sekarang masih tetap ada aja","reply","22","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@NurAini-w1e","​ @optimus751 keluarga mantan suami saya ajarannya seperti itu,,, sebelum meninggal dia pernah di bai'at di Lampung,,,waktu menghadiri pernikahan salah satu keluarga,,, sdh lama saya di suruh bai'at tp karena keadaan belum ada kesempatan,,, keluarga saya penganut muhamadiyah,,, selama ini keluarga suami msh menanyakan ke saya kapan mau dibai'at di daerah Koja Jakut,,,tp sepertinya keluarga suami bkn LDII,,,","reply","7","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@primajasashuttleplered942","pantesan ga dibolehin  di daerah ane","reply","16","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@hiduphanyasebentar","Bukan suudzon lagi..aliran sesat itu","reply","10","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@Demuh-s1i","Kalo ada tempat usaha terus ada tulisan angka 354 biasanya punya orang LDII","reply","10","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@audrafira7669","​ @Demuh-s1i ko tau mas?","reply","0","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@AzuraDayana-p7y","Tahu dari mana ya kalo Ibu itu LDII 🙏🏻","reply","0","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@yantosaga3764","Hidup sekali aja RIBET... 
LIHAT TUH DI ARAB SANA... SUDAH BEBAS.","reply","1","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@manusiabertopeng809","LDII sesad dan menyesadkan","reply","133","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@YatiNurhayati-lf4zx","Baru dengar agama LDII","reply","2","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@ponpesbahror2949","​ @manusiabertopeng809 betul tpi anehnya di lindungi undang2 di negeri ini","reply","1","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@adibzain3603","​ @manusiabertopeng809 tapi di legalkan","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@MasrukinSambong","Naik buaya saja😂😂😂😂😂😂😂","reply","70","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@witriwidianty5672","​ @MasrukinSambong 😂😂😂😂😂😂","reply","1","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@aquariussadjah7026","​ @MasrukinSambong 😂😂😂","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@edisiswanta625","​ @MasrukinSambong 😂😂😂","reply","0","0","12 days ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@dwiwindu7844","Ajaran sesat tp aman tdk dibubarkan sm pemerintah..pdhl suka mengkafir2kan orang lain yg bkn jama'ahnya","reply","67","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@Iyansatriani-e5e","​ @dwiwindu7844 dari THN 70 an udh di bubarin.tapi berganti ganti nama trus","reply","2","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@PurNama-e7d","Kalau mereka konsisten,,, seharusnya mereka  tidak boleh memegang uang, karna di uang itu banyak tangan menyentuhnya","reply","5","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@ramharmuziuzi7570","Suruh jln kaki  ,,orng sok suci..","reply","3","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@erwinsuherman3619","Di ibu ini kalo benar LDII memang kebanyakan begitu tabiat pengikut LDII tapi tidak semua karena kepahaman orang berbeda beda, ada yg terlalu mutawari terhadap tuharoh ( kesucian ).. ada juga yg biasa2...yg salah adalah imamnya yg berijtihad tentang hukum2 fiqih yg di buat beda dengan kaum muslimin umumnya...intinya ajarannya tidak kaffah juga tidak mendasar sehingga pengikutnya mengamalkannya agak aneh Dimata umum dan dia sendiri sebenarnya ragu dan was-was tapi karena ajarannya begitu harus taat pada imamnya ya manut saja.","reply","1","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@sigitdanuriyanto3164","Nyusahin orang....dosanya berlipat2....dasar ....","reply","1","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@apudsilet2243","Hey Bu bli motor sendiri pke mtor sndiri Luh bikin jln sndiri. Cba. Eh gila kli maemaema 1 ini setres","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@Amih69-s9w","Kalau punya keyakinan begitu jgn order dong merugikan orang lain....merasa paling benar,tapi k3lakuan aneh","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@farishidayahramadhan1088","Bukan sok suci hukum Islam dilarang bersalaman, boncengan & aktifitas lainnya dlm tanda kutip berduaan,itu hukum ALLAAH jadi Allaah lbh tau yg terbaik utk makhluk ciptaanNya","reply","1","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@sulistyowati-nx5vc","​ @farishidayahramadhan1088 kalo gitu ya jangan order ojol ,bawa montor sendiri ,atau suruh ngantar keluarga sendiri ,bikin susah orang lain ,apa Ndak tambah dosa","reply","46","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@masarief2411","​ @farishidayahramadhan1088 terus ngapain order ojol? Wk wk😂😂😂 bl000n unlimited itu,  kan dzalim pada orang lain","reply","31","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@rickydj8474","​ @farishidayahramadhan1088 ya jangan order ojol blok,bawa kendaraan sendiri harusnya,semoga lu cepat sadar dan cepat sembuh 😂","reply","6","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@miirahmii007","Bisa saya bayangin gimana keselnya mereka🤣","reply","106","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@YuniDiana-n2x","di kampung saya di pager tralis besi di kunciin masjid nya 😂😂😂","reply","83","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@Surtikantii"," @YuniDiana-n2x sama,ditempat q jg masjidnya dikunci","reply","39","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@anumpamungkas2628","​ @YuniDiana-n2x owhhh jadi yang masjid dikunci itu masjid LDII kah?","reply","0","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@Fann500","😂😂 bagus juga cara ngerjain nya...","reply","33","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@Surtikantii","😂😂😂😂😂😂","reply","25","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@aguspramono8747","Bagoos, menginspirasi","reply","24","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@lilisrustiyani883","😂😂😂😂...bener itu...nt klau sdh di pel, masuk aja LG lalu muter2 LG...😂😂😂","reply","92","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@kocak-u6h","​ @lilisrustiyani883  guling guling lebih seru😅","reply","6","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@Terataiyangberlumpur","​ @lilisrustiyani883 bener emang kak,, klo kita udh pergi dari sholat disana dan tanpa berperasaan mereka udh menenteng alat pel😂😂","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@okanthok","Itu Karena doktrin LDII siapa yang keluar dari Islam jama'ah LDII dilarang untuk di ajak bicara, kalau sakit dilarang untuk di jenguk, kalau mati dilarang untuk ziarah. 

Nabi tidak mengajarkan begitu, tapi warga LDII lebih memilih ucapan imam LDII dari pada sabda nabi","reply","8","0","6 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@muhammadfadhil4820","Biasa kalau lagi susah, sesama ldii juga gak datang nengokin, beda kalau lagi kaya","reply","6","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@gamings-n9v","Betul sekali","reply","0","0","3 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@PasopatiBanten","Biarin","reply","0","0","1 month ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@muzazinzazin6945","Bukan agama yg salah tapi orangnya yg salah memahami ajaran agamanya...","comment","26","3","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@kidzside","Yang pasti ""merasa lebih dari orang lain"" adalah sesuatu yang salah dalam ber-Islam

Semakin tinggi ilmu Islam seseorang,maka semakin tawadhu hatinya😊","comment","115","1","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@posnuriman","Ingat dulu waktu masih di LDII sering ngepel masjid dan kamar gara2 hal sepele😂😂😂, Alhamdulillah sudah jadi mantan LDII","comment","402","46","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@nardisimbah","Agama bukan untuk mempersulit tapi memberikan tuntunan dan tatacara hidup yg bermartabat","comment","1","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
